Type,Air_temperature_K,Process_temperature_K,Rotational_speed_rpm,Torque_Nm,Tool_wear_min,Temp_diff,Torque_per_rpm,Real,Predito,Prob_Falha
L,300.8,311.2,1481,38.5,181,10.399999999999977,0.025995948683304525,0,0,0.230927483177997
H,298.1,308.5,1392,44.8,111,10.399999999999977,0.03218390804595389,0,0,0.21706865895418848
M,298.8,310.5,1678,32.8,4,11.699999999999989,0.019547079856960935,0,0,0.020053750840533218
L,304.2,313.6,1411,46.0,149,9.400000000000034,0.03260099220408746,0,0,0.5216514788876417
L,300.5,311.5,1487,43.0,78,11.0,0.02891728312035715,0,0,0.12399360440374221
M,298.9,310.6,1679,35.8,14,11.700000000000045,0.021322215604513802,0,0,0.032944881788440974
M,298.2,309.5,1478,36.5,182,11.300000000000011,0.024695534506072602,0,0,0.10718449059301206
M,298.5,309.2,1721,29.4,170,10.699999999999989,0.01708309122602145,0,0,0.14307368044221042
H,301.9,311.0,1871,26.0,132,9.100000000000023,0.013896312132542011,0,0,0.3216079626702921
M,301.9,311.4,1465,39.9,153,9.5,0.027235494880527483,0,0,0.30936359102244304
M,298.2,309.3,2056,18.7,144,11.100000000000023,0.009095330739295186,0,0,0.16520294127865098
L,297.0,307.8,1500,39.9,175,10.800000000000011,0.026599999999982266,0,0,0.2108804695346815
L,298.0,308.9,1390,53.9,88,10.899999999999977,0.03877697841723829,0,0,0.40814895623595576
L,299.8,309.1,1772,24.8,113,9.300000000000011,0.013995485327305872,0,0,0.139348098031395
H,300.5,309.3,1471,45.2,223,8.800000000000011,0.030727396329006985,0,0,0.7606235993212724
H,297.1,307.9,1420,39.8,192,10.799999999999955,0.02802816901406477,0,0,0.19638442705743098
L,300.6,311.7,1497,43.6,198,11.099999999999966,0.029124916499646544,0,0,0.34762886200217724
L,300.7,311.7,1395,43.7,215,11.0,0.031326164874529515,0,0,0.3430674724791451
L,297.4,308.6,1488,36.4,71,11.200000000000045,0.02446236559138141,0,0,0.03900038465108973
L,301.0,312.2,1540,34.1,113,11.199999999999989,0.022142857142842764,0,0,0.05680344570014805
L,298.2,308.1,1622,34.9,67,9.900000000000034,0.02151664611589302,0,0,0.10636394587062376
H,299.1,310.1,1421,41.2,149,11.0,0.028993666432069676,0,0,0.15318096321554003
L,301.1,311.1,1799,21.7,206,10.0,0.012062256809331815,0,0,0.18905337366242106
L,300.4,311.9,1476,48.7,189,11.5,0.032994579945777106,0,0,0.4354945495963752
M,303.0,311.1,1372,54.3,117,8.100000000000023,0.03957725947518981,1,1,0.8497197637983186
H,301.6,310.4,1369,45.4,156,8.799999999999955,0.033162892622327855,0,0,0.5668305626187173
L,295.9,306.4,1892,21.7,72,10.5,0.01146934460887343,0,0,0.060983205273257395
H,302.3,311.3,1744,30.3,116,9.0,0.017373853210999213,0,0,0.26763021561229233
M,300.0,310.5,1790,25.7,123,10.5,0.01435754189943332,0,0,0.09717097516446928
H,298.4,308.2,1612,32.6,10,9.800000000000011,0.020223325062022193,0,0,0.04629157526738132
M,298.3,307.9,1485,42.0,117,9.599999999999966,0.028282828282809237,0,0,0.2794379456153766
L,297.1,307.9,1456,50.0,166,10.799999999999955,0.03434065934063576,0,0,0.49640563374251706
L,304.1,313.1,1327,54.1,57,9.0,0.04076865109265956,0,0,0.6343819748036438
H,297.7,307.4,1432,40.2,132,9.699999999999989,0.02807262569830442,0,0,0.2179619738167479
L,297.4,308.0,1423,38.0,154,10.600000000000023,0.02670414617004448,0,0,0.12392134216930972
M,298.7,310.1,1402,69.7,64,11.400000000000034,0.04971469329525698,1,1,0.8313742739287262
M,300.1,311.4,1575,29.8,210,11.299999999999955,0.018920634920622906,0,0,0.0870258553266569
L,301.1,311.1,1570,41.6,202,10.0,0.026496815286607328,0,0,0.5068338968694104
L,298.7,308.5,1668,35.2,77,9.800000000000011,0.021103117505982556,0,0,0.1537057001615116
M,297.4,308.2,1424,53.9,120,10.800000000000011,0.037851123595479035,0,0,0.5080603840779169
H,299.6,310.1,1531,36.8,62,10.5,0.024036577400376197,0,0,0.0684274960174661
L,298.1,307.6,1354,43.3,155,9.5,0.031979320531734134,0,0,0.35145380059880293
L,302.9,312.5,1550,45.5,72,9.600000000000023,0.029354838709658482,0,0,0.36063282215606957
M,300.1,309.5,1462,42.8,50,9.399999999999977,0.029274965800253572,0,0,0.19162877164760544
M,297.0,307.7,1261,51.1,130,10.699999999999989,0.04052339413160942,0,0,0.3971488131668828
L,298.6,309.5,1730,30.2,41,10.899999999999977,0.01745664739883384,0,0,0.04342818162889663
L,302.6,312.1,1420,51.6,182,9.5,0.0363380281689885,0,0,0.774443730439681
L,300.5,311.6,1534,37.7,90,11.100000000000023,0.02457627118642466,0,0,0.07532697136950806
M,298.6,309.5,1366,55.0,65,10.899999999999977,0.0402635431917714,0,0,0.38533070350775755
M,302.2,310.8,1356,48.3,36,8.600000000000023,0.0356194690265224,0,0,0.3935757057564155
L,302.8,312.2,1746,27.4,44,9.399999999999977,0.015693012600220105,0,0,0.08723796728611481
L,298.1,307.9,1502,41.8,79,9.799999999999955,0.027829560585866955,0,0,0.1940108929353752
L,298.8,309.6,1523,41.9,165,10.800000000000011,0.027511490479299072,0,0,0.2669816914570132
M,301.3,311.1,1834,25.4,22,9.800000000000011,0.013849509269349046,0,0,0.06683858996088732
L,303.8,313.1,1422,42.4,152,9.300000000000011,0.029817158931062012,0,0,0.4084661732139195
M,302.5,310.4,1509,37.6,45,7.899999999999977,0.0249171636845428,0,0,0.23664524513203522
M,297.5,308.0,2033,16.7,128,10.5,0.008214461387108601,0,0,0.13998989163134673
M,301.9,311.1,1417,52.5,171,9.200000000000045,0.03705010585741916,0,0,0.8010625430117885
L,298.1,307.8,1524,40.8,71,9.699999999999989,0.026771653543289517,0,0,0.1790690163964192
L,298.8,309.1,1512,40.7,156,10.300000000000011,0.026917989417971615,0,0,0.2646513264252578
M,300.8,312.0,1422,50.7,219,11.199999999999989,0.035654008438793496,0,0,0.602437095264516
L,299.2,310.3,1507,41.3,158,11.100000000000023,0.027405441274036227,0,0,0.19898241455214702
L,300.6,311.7,1428,52.6,208,11.099999999999966,0.03683473389353163,0,0,0.6643235400228623
L,298.2,307.8,1423,48.1,183,9.600000000000023,0.033801827125766834,0,0,0.6313069327882751
L,300.5,310.8,1445,46.6,155,10.300000000000011,0.03224913494807457,0,0,0.4257840513946542
L,303.7,312.0,1892,22.5,79,8.300000000000011,0.011892177589845723,0,0,0.2536514835266874
L,302.4,311.3,1392,50.5,51,8.900000000000034,0.036278735632157846,0,0,0.496501107740547
M,300.1,311.4,1342,48.5,203,11.299999999999955,0.03614008941875101,0,0,0.4234158949069689
L,298.4,309.3,1409,43.1,166,10.900000000000034,0.030589070262575877,0,0,0.22756301319512653
L,303.3,311.4,1658,30.5,7,8.099999999999966,0.018395657418565504,0,0,0.11891200467190731
H,297.5,309.3,1525,41.7,235,11.800000000000011,0.02734426229506404,0,0,0.2853214860142081
L,300.8,309.9,1312,65.3,192,9.099999999999966,0.049771341463376695,1,1,0.9764523846639352
L,300.7,311.7,1910,19.7,13,11.0,0.01031413612564905,0,0,0.025079741137031746
L,299.4,309.3,1377,43.6,28,9.900000000000034,0.031663035584581216,0,0,0.11348896048803418
M,303.4,311.7,1353,44.1,192,8.300000000000011,0.03259423503323534,1,0,0.672734503825688
L,300.4,311.1,1487,37.4,162,10.700000000000045,0.025151311365147845,0,0,0.1501242603965607
M,301.1,311.3,1389,53.3,8,10.199999999999989,0.03837293016555913,0,0,0.3006227712786051
L,297.4,308.3,1706,30.9,9,10.900000000000034,0.018112543962474727,0,0,0.029646343673943813
M,301.5,311.1,1660,33.8,115,9.600000000000023,0.020361445783120262,0,0,0.20323261008794904
L,297.0,308.1,1537,39.0,103,11.100000000000023,0.025374105400113613,0,0,0.09490897870460774
L,299.6,311.1,1679,30.7,129,11.5,0.018284693269792564,0,0,0.06368771227653815
H,301.2,310.9,1598,35.9,71,9.699999999999989,0.02246558197745778,0,0,0.13449488656936026
M,296.9,308.1,1483,44.3,219,11.200000000000045,0.02987188132162517,0,0,0.3740710363369616
L,303.9,312.7,1339,62.3,156,8.800000000000011,0.04652725914858362,0,1,0.9558442614582817
M,297.2,308.2,1678,28.1,133,11.0,0.016746126340872025,0,0,0.058475094024308394
M,298.2,308.8,1607,31.9,39,10.600000000000023,0.019850653391400217,0,0,0.03424443447531822
L,297.2,308.5,1513,42.9,212,11.300000000000011,0.02835426305351728,0,0,0.3239944048610056
L,297.2,308.6,1924,22.1,163,11.400000000000034,0.011486486486480518,0,0,0.11521328543828321
M,303.1,312.5,1766,26.7,157,9.399999999999977,0.015118912797273431,0,0,0.23976610849721633
M,297.2,308.5,1364,54.0,43,11.300000000000011,0.03958944281522024,0,0,0.2435979326031838
L,299.3,309.1,1495,44.0,55,9.800000000000011,0.029431438127070615,0,0,0.20697109322451665
M,298.6,309.5,1426,45.4,38,10.899999999999977,0.03183730715285285,0,0,0.10124812249597588
M,299.8,311.2,1745,26.3,150,11.399999999999977,0.015071633237813712,0,0,0.06574642093494244
H,298.7,310.1,1435,45.6,37,11.400000000000034,0.03177700348429841,0,0,0.08221383722195028
M,299.2,308.6,1367,47.6,168,9.400000000000034,0.03482077542060364,0,0,0.5781527081390656
M,300.5,310.2,1386,48.2,225,9.699999999999989,0.03477633477630969,0,0,0.7106512794120875
L,297.0,308.1,1429,54.0,138,11.100000000000023,0.037788663400953264,0,0,0.5198267184939995
M,301.7,310.0,1391,50.6,195,8.300000000000011,0.036376707404718635,0,1,0.8619864657128413
M,298.0,307.4,1463,46.5,182,9.399999999999977,0.03178400546819427,0,0,0.6140746431328423
M,298.6,310.1,1458,41.9,61,11.5,0.028737997256496065,0,0,0.06008890759651792
M,302.1,311.0,1574,34.1,215,8.899999999999977,0.02166454891993541,0,0,0.4431522626653913
M,299.9,311.4,1337,54.8,32,11.5,0.0409872849663119,0,0,0.23323070572239396
L,298.9,308.7,1433,44.7,108,9.800000000000011,0.03119330076759861,0,0,0.29748378906706796
M,297.5,308.5,1699,30.1,40,11.0,0.01771630370805314,0,0,0.03292053014926926
L,302.5,311.9,1306,59.7,172,9.399999999999977,0.045712098009153365,0,1,0.9191686616237688
L,297.6,309.5,1924,20.6,37,11.899999999999977,0.010706860706855142,0,0,0.021378232553395014
L,300.3,309.3,1478,39.5,180,9.0,0.02672530446547583,0,0,0.43591337845521305
M,304.0,313.1,1466,39.5,83,9.100000000000023,0.02694406548429267,0,0,0.2124243878837865
L,297.6,308.6,1576,32.7,83,11.0,0.020748730964453843,0,0,0.04173660559928448
L,299.9,309.2,1598,34.6,111,9.300000000000011,0.021652065081338143,0,0,0.19522735405084654
L,299.8,309.7,1429,42.6,127,9.899999999999977,0.029811056682974242,0,0,0.26236538896296835
L,298.2,307.8,1530,35.9,68,9.600000000000023,0.023464052287566362,0,0,0.10119393037500451
M,302.5,312.0,1487,46.1,175,9.5,0.031002017484848016,0,0,0.6087325197588282
M,303.0,311.1,1597,36.7,191,8.100000000000023,0.022980588603617423,0,0,0.6166428384282818
H,301.1,310.6,1782,24.9,93,9.5,0.013973063973056131,0,0,0.11407753320241062
M,300.9,310.9,1636,35.3,153,10.0,0.021577017114901235,0,0,0.24538149001116089
M,296.6,307.5,1482,39.9,153,10.899999999999977,0.026923076923058755,0,0,0.15419212678292532
M,303.0,311.3,1335,53.6,164,8.300000000000011,0.040149812734052326,1,1,0.8769610148004826
L,299.6,309.0,1472,48.8,72,9.399999999999977,0.03315217391302096,0,0,0.4347321141842402
L,301.7,310.5,1567,39.1,114,8.800000000000011,0.024952137842996203,0,0,0.36810931001426606
L,296.7,307.7,1927,23.9,112,11.0,0.01240269849506362,0,0,0.10669865448145284
L,300.7,310.8,1925,22.0,74,10.100000000000023,0.011428571428565492,0,0,0.1063812064245284
L,299.0,310.3,1431,39.9,157,11.300000000000011,0.027882599580693303,0,0,0.1214304915547495
M,298.7,308.4,1430,49.6,135,9.699999999999989,0.03468531468529043,0,0,0.5527392013545611
L,297.4,308.4,1328,61.8,98,11.0,0.04653614457827821,0,0,0.7169617266856075
H,302.0,309.9,1447,42.8,185,7.899999999999977,0.029578438147871748,0,0,0.7093643474700339
L,299.6,311.0,1574,35.0,133,11.399999999999977,0.022236340533658045,0,0,0.07725888256940945
M,301.5,310.5,1503,38.2,200,9.0,0.025415834996656412,0,0,0.46314623162832785
M,298.9,308.9,1750,29.9,50,10.0,0.01708571428570452,0,0,0.08200227854645153
M,300.5,309.9,1552,41.3,116,9.399999999999977,0.026610824742250894,0,0,0.33939519154230824
L,297.3,308.1,1506,36.0,150,10.800000000000011,0.02390438247010365,0,0,0.106144244368035
L,300.7,310.9,1521,39.4,61,10.199999999999989,0.025904010519378105,0,0,0.11142662924930108
L,298.0,308.5,1404,46.6,201,10.5,0.033190883190859555,0,0,0.47871494779366675
H,298.0,309.4,1562,38.1,58,11.399999999999977,0.024391805377705255,0,0,0.05133689516100013
L,300.9,311.5,1505,41.1,129,10.600000000000023,0.02730897009964963,0,0,0.1981837854077335
L,300.9,310.7,1477,43.2,143,9.800000000000011,0.029248476641821772,0,0,0.36538964424549913
M,303.8,312.7,1919,20.2,131,8.899999999999977,0.010526315789468199,0,0,0.2667225648671659
L,300.6,310.4,2514,13.4,215,9.799999999999955,0.005330151153538055,0,1,0.9245170121170186
L,298.0,307.6,1281,50.8,122,9.600000000000023,0.03965651834501198,0,0,0.5371313027225247
L,300.6,310.3,1648,30.5,217,9.699999999999989,0.01850728155338683,1,0,0.2989466330444827
L,301.3,311.0,1576,30.4,151,9.699999999999989,0.019289340101510604,0,0,0.13174915569706763
L,298.6,309.9,1615,28.8,199,11.299999999999955,0.01783281733745026,0,0,0.08105205439921523
H,297.8,309.2,1648,33.0,29,11.399999999999977,0.020024271844648042,0,0,0.027509772898085788
M,298.6,309.7,1280,64.1,71,11.099999999999966,0.05007812499996087,0,0,0.7364825287030808
L,298.1,308.9,1367,41.9,113,10.799999999999955,0.030651060716875896,0,0,0.11681781290504197
L,296.5,307.5,1566,35.1,206,11.0,0.022413793103433964,0,0,0.17234222602311214
L,302.2,311.1,1470,39.6,97,8.900000000000034,0.026938775510185756,0,0,0.2615556317429838
L,296.8,308.1,1356,48.3,201,11.300000000000011,0.0356194690265224,0,0,0.40135039448356263
L,301.3,310.5,1503,48.6,72,9.199999999999989,0.032335329341295856,0,0,0.48567364285734527
L,302.6,312.1,1344,51.0,206,9.5,0.03794642857140034,0,0,0.7832834526793427
L,297.7,308.7,1731,28.4,104,11.0,0.01640670132870225,0,0,0.06087721860398109
L,300.0,309.3,1558,29.7,168,9.300000000000011,0.019062901155315108,0,0,0.15656301947265952
M,298.4,309.5,1519,35.4,133,11.100000000000023,0.02330480579326971,0,0,0.0744577457501951
L,301.3,310.8,1560,38.5,52,9.5,0.024679487179471358,0,0,0.15081230606777804
L,298.6,309.7,1356,54.0,6,11.099999999999966,0.039823008849528156,0,0,0.20492818134905502
L,297.1,307.8,1536,40.4,92,10.699999999999989,0.02630208333331621,0,0,0.1264178899790923
M,304.2,313.5,1557,37.3,164,9.300000000000011,0.02395632626844961,0,0,0.36200066783363266
L,297.0,307.7,1447,46.4,8,10.699999999999989,0.03206634416030956,0,0,0.10046590472603653
L,298.2,308.6,1353,54.1,38,10.400000000000034,0.03998521803396897,0,0,0.35416737761809236
L,302.0,310.8,1454,36.6,0,8.800000000000011,0.025171939477286676,0,0,0.07483144203149138
H,301.7,310.1,1660,29.3,72,8.400000000000034,0.017650602409627923,0,0,0.15637918969889156
M,298.9,308.9,1727,27.1,37,10.0,0.015691951360732086,0,0,0.04603371348744339
M,300.4,311.5,1476,32.6,144,11.100000000000023,0.02208672086719371,0,0,0.050042184023242085
M,297.5,308.6,1255,60.7,77,11.100000000000023,0.0483665338645033,0,0,0.6225036393928514
L,300.1,309.2,1427,37.6,73,9.099999999999966,0.026348983882252035,0,0,0.1294024127791349
M,301.5,310.8,1385,47.5,30,9.300000000000011,0.03429602888084166,0,0,0.2675549260183618
L,301.7,311.0,1715,24.8,17,9.300000000000011,0.014460641399408478,0,0,0.04306191658094804
M,300.5,309.5,1691,27.6,67,9.0,0.016321703134230443,0,0,0.09878798150788601
M,300.7,309.6,1996,19.8,203,8.900000000000034,0.009919839679353748,1,0,0.5258396832552298
L,302.9,311.2,1751,23.8,196,8.300000000000011,0.013592233009700977,0,0,0.3714446769188729
L,298.6,309.8,1370,56.0,0,11.199999999999989,0.04087591240872929,0,0,0.24214050910772003
M,298.8,309.0,1592,38.2,169,10.199999999999989,0.02399497487435679,0,0,0.28711222222628535
L,298.1,307.4,1608,33.9,193,9.299999999999955,0.021082089552225694,0,0,0.34302799957015234
L,297.2,308.1,1431,49.7,210,10.900000000000034,0.034730957372442535,1,0,0.5731802387553087
M,300.5,309.4,1347,50.1,213,8.899999999999977,0.03719376391979422,0,0,0.8169745556594273
L,301.2,310.6,1437,51.2,112,9.400000000000034,0.035629784272765745,0,0,0.6201409300630001
M,297.4,308.6,1522,38.0,33,11.200000000000045,0.02496714848881408,0,0,0.0368349720636068
L,301.0,311.4,1484,36.2,188,10.399999999999977,0.024393530997288148,0,0,0.18864066913369282
L,303.6,311.8,1695,30.7,90,8.199999999999989,0.01811209439526955,0,0,0.2744148940033269
L,298.4,308.5,1741,32.8,112,10.100000000000023,0.01883974727167212,0,0,0.18413779219466736
M,301.6,310.4,1377,44.9,161,8.799999999999955,0.03260711692081873,0,0,0.5584900188618813
L,299.5,309.2,1816,23.0,15,9.699999999999989,0.012665198237878489,0,0,0.0444538760956843
M,301.9,310.9,1569,32.5,188,9.0,0.0207138304652513,0,0,0.3047998490182167
M,299.6,309.3,1387,48.3,25,9.699999999999989,0.03482335976926112,0,0,0.22975847788882134
L,302.3,311.5,1448,49.6,28,9.199999999999989,0.03425414364638518,0,0,0.38363280958983803
L,303.2,311.5,1544,42.5,227,8.300000000000011,0.027525906735733466,0,0,0.7995284174285362
L,299.3,310.6,1480,45.1,107,11.300000000000011,0.030472972972952383,0,0,0.17341065370386852
H,300.8,310.8,1618,32.8,40,10.0,0.0202719406674782,0,0,0.06205890953711757
L,300.8,310.9,1748,29.9,140,10.099999999999966,0.01710526315788495,0,0,0.18683965580860498
L,297.4,308.4,1580,41.2,66,11.0,0.026075949367072106,0,0,0.10875471195442353
L,300.8,310.9,1453,43.9,84,10.099999999999966,0.030213351686145758,0,0,0.21172352612493486
M,301.1,310.6,1410,43.9,73,9.5,0.031134751773027564,0,0,0.23121236547898372
M,300.7,309.5,1838,24.9,66,8.800000000000011,0.01354733405875215,0,0,0.16325163661382955
L,297.2,308.5,1471,41.7,41,11.300000000000011,0.028348062542468834,0,0,0.05493912980870149
M,303.5,313.0,1403,51.9,77,9.5,0.03699215965784961,0,0,0.537165461628724
L,301.6,310.0,1566,30.3,79,8.399999999999977,0.019348659003819064,0,0,0.12699592588658296
L,300.2,309.5,2183,17.8,39,9.300000000000011,0.008153916628489164,0,0,0.2959712363191014
L,301.7,311.1,1455,39.8,118,9.400000000000034,0.027353951890015563,0,0,0.24186503621272093
L,298.3,309.4,1618,31.5,108,11.099999999999966,0.019468479604437906,0,0,0.052705944885219
M,299.0,310.3,1540,38.1,182,11.300000000000011,0.024740259740243676,0,0,0.16316674527954925
H,298.6,308.3,1377,52.1,181,9.699999999999989,0.03783587509074957,0,0,0.7361285208654051
L,298.9,310.1,1495,42.9,175,11.200000000000045,0.02869565217389385,0,0,0.25323166028881683
L,301.1,310.8,1274,55.7,169,9.699999999999989,0.04372056514910226,0,0,0.8191453473419184
L,300.1,309.7,1481,37.9,34,9.599999999999966,0.025590817015512766,0,0,0.08442051961223362
L,303.9,313.0,1551,36.8,140,9.100000000000023,0.02372662798193183,0,0,0.3139752663225639
M,300.7,309.6,1439,43.0,61,8.900000000000034,0.02988186240442677,0,0,0.2596230497112449
L,300.3,311.7,1579,33.6,59,11.399999999999977,0.021279290690296847,0,0,0.031733718889166006
H,300.1,311.4,1377,56.7,50,11.299999999999955,0.041176470588205394,0,0,0.37290331174812885
L,297.6,309.4,1958,22.1,108,11.799999999999955,0.011287027579156646,0,0,0.06669786747238057
L,298.2,309.0,1353,57.8,89,10.800000000000011,0.042719881744240414,0,0,0.5762571483346134
L,297.7,308.5,1373,56.7,203,10.800000000000011,0.041296431172584636,1,0,0.7901099003586074
L,298.5,308.1,1662,28.6,48,9.600000000000023,0.01720818291214368,0,0,0.05691180141013023
M,301.0,312.0,1558,37.5,190,11.0,0.02406931964054938,0,0,0.20713680024308223
L,299.4,309.1,2421,14.2,57,9.700000000000045,0.0058653448987997245,0,0,0.5764906768929078
L,299.1,310.3,1449,40.7,40,11.199999999999989,0.028088336783969575,0,0,0.048777926151389005
L,297.1,307.9,1507,38.3,170,10.799999999999955,0.025414731254130445,0,0,0.1705248614458622
L,300.6,309.4,1552,36.4,113,8.799999999999955,0.023453608247407567,0,0,0.2648972973801957
L,302.4,310.3,1923,23.3,172,7.900000000000034,0.012116484659380075,0,0,0.5944877967382584
L,302.6,311.5,1599,37.0,211,8.899999999999977,0.023139462163837936,0,0,0.5683247248212988
L,300.3,311.1,1605,37.1,160,10.800000000000011,0.023115264797493387,0,0,0.19762038630168532
H,299.9,311.3,1413,41.8,153,11.400000000000034,0.02958244869070801,0,0,0.14027250758115897
L,299.3,310.8,1483,43.5,15,11.5,0.02933243425486896,0,0,0.05317687489062758
M,299.7,310.3,1661,34.5,6,10.600000000000023,0.02077062010835595,0,0,0.04525550658522387
L,300.3,311.7,1515,37.5,5,11.399999999999977,0.024752475247508416,0,0,0.024490097674809717
L,299.0,308.6,1297,54.2,110,9.600000000000023,0.04178874325363008,0,0,0.6543457326614127
M,299.7,311.1,1618,30.3,125,11.400000000000034,0.018726823238554558,0,0,0.045628523517406344
M,298.7,309.8,1475,40.5,59,11.100000000000023,0.02745762711862545,0,0,0.0634584383547798
H,298.9,308.7,1353,48.1,79,9.800000000000011,0.03555062823352879,0,0,0.31348530360575516
H,299.1,310.0,1431,49.5,205,10.899999999999977,0.03459119496852928,0,0,0.563805358603374
M,303.7,312.8,1685,31.8,203,9.100000000000023,0.01887240356081966,0,0,0.44047534953676193
M,302.2,311.4,1372,55.1,9,9.199999999999989,0.040160349854198134,0,0,0.5140328132381831
M,299.6,310.8,1427,50.4,98,11.199999999999989,0.03531885073578464,0,0,0.2841308456056888
L,300.9,312.0,1500,44.2,188,11.100000000000023,0.029466666666647025,0,0,0.3476288323005287
L,302.7,312.4,1360,47.8,11,9.699999999999989,0.035147058823503566,0,0,0.19979072513558513
L,299.5,309.3,1577,36.6,14,9.800000000000011,0.023208623969547745,0,0,0.0723878579891215
M,299.6,309.1,1471,44.3,67,9.5,0.03011556764104003,0,0,0.2537736510016521
L,302.5,312.0,1574,42.0,188,9.5,0.026683608640389656,0,0,0.5695651204108152
L,303.7,311.9,1561,33.3,153,8.199999999999989,0.021332479179999145,0,0,0.3597849143320247
M,299.1,310.5,1428,43.0,53,11.399999999999977,0.030112044817906084,0,0,0.06427614750769194
M,298.5,309.3,1498,34.6,46,10.800000000000011,0.023097463284363753,0,0,0.030579717697092154
L,299.4,309.0,1507,41.0,213,9.600000000000023,0.02720637027204565,0,0,0.5083520842373731
L,301.0,311.0,1582,37.5,176,10.0,0.023704171934245448,0,0,0.31403288764267534
L,298.4,308.1,1491,50.0,156,9.700000000000045,0.033534540576771604,0,0,0.6547446546240684
L,299.3,310.4,1365,53.9,171,11.099999999999966,0.03948717948715056,0,0,0.5959685185327968
L,301.7,310.6,1486,38.5,78,8.900000000000034,0.025908479138609754,0,0,0.20404148450622273
L,302.9,312.3,1578,36.3,141,9.400000000000034,0.023003802281354242,0,0,0.28200115190724706
H,297.9,307.8,1635,34.0,142,9.900000000000034,0.020795107033626425,0,0,0.19603436296893487
L,301.4,310.9,1536,38.3,9,9.5,0.024934895833317098,0,0,0.09128864371429717
M,303.9,313.2,1570,40.7,74,9.300000000000011,0.025923566878964382,0,0,0.27132708964768665
L,300.4,311.2,1406,43.6,22,10.800000000000011,0.031009957325724744,0,0,0.0718339917874446
M,301.5,310.5,1623,33.5,157,9.0,0.020640788662957092,0,0,0.31442945413056006
L,299.6,310.1,1553,38.0,83,10.5,0.024468770122328096,0,0,0.10600010595794294
L,298.3,307.7,1465,49.4,109,9.399999999999977,0.03372013651874831,0,0,0.5425128539399249
H,298.3,310.1,1509,37.6,85,11.800000000000011,0.0249171636845428,0,0,0.04169672629022096
M,300.8,311.2,1429,52.3,77,10.399999999999977,0.03659902029388621,0,0,0.41483740940957314
M,298.5,309.3,1551,34.7,121,10.800000000000011,0.02237266279818029,0,0,0.08027465044827486
L,303.9,313.2,1345,48.2,77,9.300000000000011,0.03583643122673916,0,0,0.404937385120525
L,302.0,309.9,1407,52.8,154,7.899999999999977,0.03752665245199891,0,1,0.8848538733002649
L,299.3,309.0,1449,46.5,121,9.699999999999989,0.03209109730846647,0,0,0.4166465931310946
M,302.3,311.0,1384,49.7,192,8.699999999999989,0.03591040462425151,0,0,0.8058151452590387
H,302.1,310.7,1294,62.4,101,8.599999999999966,0.04822256568775253,1,1,0.931970366128676
L,301.5,310.7,1408,47.3,79,9.199999999999989,0.033593749999976136,0,0,0.4018864550341116
L,300.4,311.7,1373,47.2,3,11.300000000000011,0.03437727603784824,0,0,0.0725386545173045
M,300.2,310.1,1550,38.7,45,9.900000000000034,0.024967741935467764,0,0,0.1094952210347634
L,299.2,308.6,1582,38.8,156,9.400000000000034,0.024525916561299287,0,0,0.37814693734408145
L,297.3,308.2,1601,35.7,9,10.899999999999977,0.0222985633978624,0,0,0.03448809777577662
M,298.1,307.6,1764,27.7,23,9.5,0.015702947845796088,0,0,0.06738299893903837
L,302.5,311.2,1227,60.1,167,8.699999999999989,0.04898125509368461,0,1,0.9497090660568319
M,300.1,310.4,1556,38.1,92,10.299999999999955,0.024485861182503545,0,0,0.1297405854121494
L,298.9,310.1,1523,39.1,53,11.200000000000045,0.025673013788558324,0,0,0.05565214680822912
L,298.7,308.5,1467,40.7,106,9.800000000000011,0.02774369461484135,0,0,0.19747716724754857
M,303.7,312.3,1756,26.4,190,8.600000000000023,0.015034168564911712,0,0,0.3984890577474983
L,300.6,309.8,1418,42.7,147,9.199999999999989,0.03011283497882221,0,0,0.40033920455976263
M,300.0,311.5,1451,49.0,115,11.5,0.03376981392141022,0,0,0.25333225504510043
M,300.0,311.4,1537,35.4,120,11.399999999999977,0.023031880286256974,0,0,0.061552148767700675
L,297.5,308.3,1437,42.3,29,10.800000000000011,0.029436325678476382,0,0,0.06437187540664827
L,300.3,311.5,1552,38.9,23,11.199999999999989,0.025064432989674573,0,0,0.04584232352438175
H,303.3,311.8,1649,29.4,49,8.5,0.017828987264998285,0,0,0.12031110712570006
L,300.7,309.9,1815,27.0,190,9.199999999999989,0.014876033057843043,0,0,0.39702875059349746
L,298.9,309.6,1663,33.7,195,10.700000000000045,0.020264582080565086,0,0,0.22887259071492205
L,295.6,306.2,1428,44.5,51,10.599999999999966,0.031162464985972575,0,0,0.11358292057640627
L,300.6,310.2,1447,45.9,17,9.599999999999966,0.031720801658582085,0,0,0.1919018872648753
L,301.3,310.6,1510,38.5,47,9.300000000000011,0.02549668874170497,0,0,0.1360415016056767
M,301.8,311.3,1542,40.1,142,9.5,0.026005188067428013,0,0,0.3478266122179821
L,302.0,310.4,1336,58.2,110,8.399999999999977,0.0435628742514644,1,1,0.8909693004057643
L,304.4,313.6,1507,43.1,13,9.200000000000045,0.028599867285979696,0,0,0.19700718414587173
L,301.3,311.1,1624,40.9,0,9.800000000000011,0.0251847290640239,0,0,0.13355951648944683
L,298.7,308.5,1616,30.2,34,9.800000000000011,0.018688118811869624,0,0,0.04404027585063202
